Temperatura,Personas,Electrodomesticos,Consumo_kWh
30.20754511597641,2.0,,
26.27581865204103,1.0,6.0,31.767676859822064
20.067047942135947,5.0,14.0,57.15977246350551
,3.0,9.0,43.64255137681364
11.90586001854261,2.0,15.0,46.28687062108807
22.52979787691035,3.0,16.0,56.25397663177522
22.39819555121914,2.0,16.0,58.42875710380552
,1.0,13.0,40.33853942739678
21.833188072627696,2.0,5.0,40.60506360670767
,5.0,11.0,49.98126851039382
27.320072062690596,1.0,11.0,42.9598337489128
19.528768076267543,3.0,8.0,36.747014636116475
30.023346241277174,,9.0,49.70843880562987
19.664982359029555,2.0,10.0,34.108906743178494
22.741350251697135,2.0,11.0,44.689212868372216
17.83416177405837,2.0,14.0,49.467453064786156
18.524984850561257,4.0,14.0,49.120068852205975
23.634099760218195,1.0,,42.00467341588631
21.015020605942603,2.0,10.0,
26.331600824591668,2.0,9.0,43.40630429384886
18.155909915129605,2.0,16.0,44.31608400160092
20.754150800940575,3.0,17.0,52.607343096117106
26.34871119061643,5.0,5.0,51.72469963796686
32.28587566560169,4.0,7.0,47.714801848687756
21.801946611680872,,8.0,
17.057148874177436,,17.0,51.869620061984925
34.897110754206295,4.0,5.0,50.494228756567004
21.97426039219084,5.0,13.0,59.564180439291405
27.923405973650283,5.0,9.0,59.3933074525909
19.709933174845684,3.0,15.0,52.74136671598199
16.031690447285115,5.0,9.0,41.363614905563175
21.6773188881084,5.0,20.0,63.93834890973095
23.545469559677905,4.0,15.0,57.46686768123759
32.860098892934914,4.0,12.0,60.87759939712206
16.88572594222414,2.0,20.0,58.53570721336008
24.17196346292632,3.0,13.0,52.285285772934266
18.044779289970833,3.0,6.0,36.051876507912986
20.546122954255903,2.0,6.0,38.8136047940209
22.846399211426277,5.0,18.0,66.0119300053695
,1.0,6.0,30.15314052040506
20.485803188627024,1.0,13.0,48.172132061076795
33.06347693800547,3.0,9.0,52.19307513590002
,3.0,16.0,61.49951321711866
20.832219581491426,5.0,18.0,68.11374082910699
26.205096419028067,1.0,7.0,36.09238569358222
23.052688749422938,4.0,19.0,67.46570495974508
,5.0,17.0,63.87901693635876
29.31643634453199,4.0,9.0,58.175528585808195
21.81234147325103,3.0,6.0,33.16345933595277
21.572537090026312,5.0,16.0,59.27978664749925
21.754126466561928,5.0,10.0,53.486766153248745
18.671638081077187,4.0,10.0,
17.385889700379387,1.0,5.0,28.73141223377197
19.319085822866274,2.0,11.0,36.125321747088016
22.526368171193184,5.0,5.0,39.951215669572036
21.98565491160909,2.0,11.0,42.8370754369232
22.26113475681218,4.0,7.0,44.00215914901635
32.54077605853731,1.0,16.0,56.547609494709995
29.30852997416976,3.0,9.0,47.576635847561136
12.905151844304381,5.0,7.0,43.680950164459915
19.43133758955813,1.0,6.0,29.332573905936723
31.64230288739504,5.0,,53.09009319701609
24.032450783254063,4.0,16.0,59.79791667221998
24.27607760370408,1.0,17.0,52.567179854210245
30.03873316959428,5.0,14.0,69.05410845200724
24.07621793326407,3.0,16.0,55.56556077869974
14.682715333860752,,13.0,46.08627616685625
18.54717162428346,1.0,16.0,44.76390404657827
23.910852669494005,2.0,17.0,55.95718515875313
,,14.0,51.02674996913733
27.726759975135117,2.0,11.0,47.82257043959629
11.317614886363225,2.0,8.0,27.63760917967775
33.0168603141833,1.0,12.0,46.28628281548905
12.577293163169184,5.0,7.0,39.735545680839905
5.754414694972873,1.0,17.0,33.62388263675085
25.155634843973804,1.0,15.0,50.98235270728544
25.179090753556864,2.0,15.0,50.59909843136904
28.39719280519154,3.0,19.0,69.2004319031257
24.11902193540523,2.0,8.0,
24.713643314596286,3.0,8.0,47.309133539066316
32.23289494475871,3.0,12.0,57.25908379626693
13.246807041178574,3.0,10.0,
22.038220535071595,5.0,13.0,58.77509045924373
25.361760839535094,4.0,9.0,50.2344212312689
25.04433974695009,4.0,18.0,67.6265840792061
24.465323690783904,2.0,5.0,35.513203145010685
,5.0,16.0,66.20894755600682
22.43145573693106,1.0,16.0,51.1076630586014
21.89257442328102,2.0,6.0,31.60758988786064
18.670232773698054,2.0,5.0,23.241014893018406
24.95287324956609,3.0,10.0,47.529007455753295
16.0919896669933,2.0,6.0,37.903782974167825
20.953124646752784,3.0,14.0,51.605643751399484
27.17232234573244,4.0,6.0,44.29719245354456
22.108689832721545,4.0,10.0,49.24785733865781
20.882298495160715,4.0,11.0,50.22270435274836
25.620366977121744,3.0,16.0,57.071972365178134
22.316009259079458,3.0,12.0,
18.306095743232756,2.0,9.0,36.84577045975284
23.11080658441691,,5.0,32.24297730828818
32.764572321960266,5.0,16.0,72.13940610589438
24.55714260274314,5.0,,
16.405940125846705,3.0,6.0,36.389260952834256
16.0568038869035,3.0,5.0,28.49816322913911
18.687493098144007,1.0,14.0,45.33296019532285
19.65273843586969,,7.0,40.45594937486644
32.893070653117206,4.0,17.0,62.43510372877403
13.195249446352625,4.0,17.0,56.35712814509864
18.106691434284283,1.0,14.0,
20.79175184238126,5.0,14.0,49.60616564444539
21.750299696292767,1.0,5.0,28.87976225036176
19.511494375447132,3.0,11.0,43.51378767947165
25.92619243659131,3.0,8.0,47.62092534012304
24.48849059225798,4.0,20.0,64.96668340715227
20.232351379007753,5.0,15.0,60.84624714392557
20.352759219593093,4.0,13.0,52.70199220078141
21.69535320806502,1.0,17.0,48.99431900421412
22.222703125023852,2.0,5.0,29.64672896952028
22.979162569875133,2.0,11.0,
25.730096376885626,3.0,14.0,53.63625285547303
24.84918427044117,5.0,19.0,68.75975285808981
27.50571717714453,1.0,10.0,
11.290569023586846,1.0,9.0,26.570780293819908
22.043854496073934,5.0,7.0,49.30514549461491
15.052846474499127,1.0,15.0,35.98527835711815
18.786724293408952,4.0,18.0,
10.349145883414176,2.0,11.0,35.70977398492813
29.991535275799382,5.0,10.0,60.45933818084492
18.231036748147744,1.0,14.0,46.19407786377513
23.522260745977206,5.0,,
26.455535637868426,4.0,5.0,45.57008098419104
24.466794648986493,2.0,10.0,44.17750848301165
23.684073454909047,1.0,7.0,35.14760545900749
,2.0,20.0,
24.042045326227097,5.0,18.0,66.27248078462041
20.609331018506648,5.0,5.0,165.75178377478602
22.277513881877965,4.0,,48.961593665554304
13.846184460633523,4.0,14.0,49.036814524909346
22.010086468238203,3.0,14.0,51.2958121221545
28.70758031755777,1.0,8.0,42.27054453447648
24.510499345656083,4.0,9.0,55.73570785412234
,4.0,7.0,49.739589479949146
23.421714759257842,3.0,11.0,41.83850756588366
16.026411250065127,,5.0,31.408151984163027
28.63939671885864,2.0,5.0,40.53049991095529
22.496896910516195,2.0,6.0,38.51756146305404
20.6954915286196,2.0,8.0,39.21278678843209
21.426278122788933,5.0,10.0,49.933771314983815
23.606872921331654,5.0,13.0,56.2222556401394
19.172267868109095,2.0,8.0,38.93330756026957
,3.0,6.0,40.50509192116075
14.000088804224895,1.0,17.0,47.5132126667786
,3.0,8.0,42.40085062239163
31.555815478381586,3.0,9.0,52.29503806582254
26.58160029058776,2.0,5.0,40.64358111744242
16.750072434809056,3.0,20.0,55.99927972375862
15.078044837630367,4.0,19.0,56.317406633581726
22.509162599059504,5.0,8.0,48.47805927936977
17.997831998220523,4.0,10.0,
23.248505523339347,3.0,11.0,45.096695839250685
16.809867452824708,5.0,11.0,48.26873118715047
19.98345727330448,4.0,18.0,52.86892017585785
14.689278012440612,3.0,16.0,49.08712725161198
28.314324271780674,2.0,11.0,47.48561840021557
18.285392505909805,2.0,7.0,41.43785169136906
18.198313857805964,5.0,15.0,53.72183003292547
13.429909717078907,3.0,5.0,30.664475065108256
16.73408401183583,4.0,7.0,37.95634829521659
19.159009418556582,1.0,19.0,54.532499159769316
19.95570822975564,5.0,14.0,53.52075026308767
27.262995703401536,,13.0,58.809523971406975
37.765283721310205,5.0,19.0,80.71037339425943
23.71338396517995,4.0,11.0,47.4855558736271
19.599572844458688,3.0,12.0,40.52847798876721
37.09857611536203,5.0,7.0,56.49648527637781
14.324602836165104,2.0,18.0,
17.653882894460533,1.0,13.0,39.50868084603027
20.141974778166837,1.0,5.0,34.32599770212921
17.939311624030477,3.0,20.0,59.66842921215737
13.68975925124067,5.0,5.0,34.600344647096556
21.163885111584378,3.0,14.0,52.33532601011244
,1.0,10.0,
23.44613782318147,5.0,13.0,62.32718012259306
28.95503605741319,2.0,12.0,55.732414748131134
25.63773031816678,3.0,9.0,46.777214933995914
22.81786331207059,3.0,18.0,59.618820308118956
26.253355326314836,,14.0,64.05368629880573
21.96664484905618,4.0,11.0,53.162487803316935
17.965617046094245,5.0,14.0,53.14362548695891
21.843597359230227,3.0,6.0,38.86502116301856
27.156925712472855,1.0,7.0,38.0963074156893
25.130753480402984,5.0,12.0,52.93546227455608
17.59909057339622,3.0,17.0,51.68085245272475
25.728235279450093,1.0,5.0,32.69985054249025
20.48546874814661,2.0,16.0,50.45038274900728
28.532621841640918,1.0,12.0,50.308632605448196
27.981308997933958,2.0,9.0,
22.084644783928344,4.0,11.0,48.47974089306564
20.3818611522944,2.0,9.0,41.81132557940273
25.105227168599452,2.0,18.0,63.377571886814465
17.208460331041884,1.0,18.0,45.22987180034347
22.461908677996163,2.0,16.0,57.646453244029324
12.829519229327417,1.0,16.0,41.02109674236411
23.35853803414513,,15.0,47.95860458200494
16.69025484407673,1.0,19.0,50.05432614408814
21.546176554304488,5.0,12.0,56.62506145695718
,1.0,12.0,48.53917768085502
15.748257488096485,2.0,12.0,40.15147561467937
18.102522074504787,5.0,6.0,39.08960214371907
19.903947444643876,1.0,5.0,29.193520330906992
16.82919688094188,4.0,8.0,38.620087662036156
25.913051657800708,4.0,13.0,63.95629538916384
,3.0,13.0,51.347965270245275
22.58796120317719,4.0,14.0,56.07919510641867
24.320657873901624,4.0,7.0,47.92597670001212
26.169264100154464,4.0,5.0,49.61874660413181
22.72885600593277,1.0,9.0,35.467958611860446
26.97232160912656,3.0,13.0,55.177780669747136
26.54126539994921,4.0,15.0,56.70921741365973
11.110619886881482,5.0,9.0,41.76043187768336
24.152146573725357,5.0,20.0,70.23106023064773
28.83884915728337,4.0,7.0,53.990688535250115
28.788202362367088,1.0,13.0,50.96722692733553
16.396800318035517,4.0,10.0,
23.459604143048153,1.0,20.0,54.2634650083698
17.01605587816692,4.0,15.0,51.421572071912436
,2.0,14.0,50.78260685929081
26.403190122394705,5.0,10.0,58.64727998351044
28.327964348122162,5.0,12.0,59.93859763566785
23.48204122833643,1.0,17.0,182.56510265429523
26.253763207709227,3.0,9.0,43.804765995216336
26.348049786956274,1.0,13.0,49.29640782543574
22.35170953440195,5.0,10.0,
15.302839513866951,2.0,13.0,36.27193667481898
20.887475119054354,1.0,,41.920394011035995
22.800314073778615,3.0,9.0,48.259014475615075
21.652492837741374,1.0,5.0,27.45081297486375
23.21653217264894,1.0,11.0,35.7548546860275
25.57911188937233,4.0,13.0,55.65002492153655
24.03485998069269,4.0,18.0,59.31453953052308
36.23298481625722,4.0,6.0,58.63820526477729
10.337699179759744,1.0,12.0,34.76501256257276
30.322602889295133,5.0,19.0,
21.94717096697295,3.0,10.0,45.277669347816456
17.976106660110997,1.0,16.0,52.01977262311722
19.466904920976294,1.0,20.0,53.82279260875018
24.103046830966996,5.0,10.0,53.729082885145885
23.63848238801361,1.0,17.0,56.3273882652497
21.930337601815403,3.0,19.0,64.02816319309194
19.8332591153456,4.0,16.0,58.779785315375356
22.193896543919458,1.0,18.0,53.5098613221628
23.18094683964019,1.0,14.0,45.04137989967709
25.42708418006906,,6.0,36.42580745925502
25.909170709175047,5.0,12.0,57.22239675230523
19.916519459376516,4.0,6.0,38.84625879366363
19.029014467057532,4.0,6.0,38.786576737613764
24.865783347683813,5.0,8.0,48.47219372622975
21.195789376930275,3.0,12.0,45.6132844064743
7.796195571111195,1.0,7.0,20.431050818068094
25.735242897683687,3.0,20.0,66.10491541079078
13.215686221871218,2.0,18.0,46.95305154314485
26.87578903446261,5.0,16.0,66.84458525849918
30.128945391611047,3.0,12.0,52.49529412458473
26.118861906592755,3.0,20.0,66.32436635864627
21.89214789850618,,12.0,55.55101812254548
24.655875880622084,3.0,12.0,48.81020322628557
15.167183862675328,2.0,5.0,28.75994636533253
21.91062526851347,3.0,5.0,30.824127157611503
21.342573728681877,2.0,11.0,42.58369580010205
15.621671587026153,,5.0,29.942248764188133
22.908768651126355,2.0,14.0,54.33668791832051
14.63818052641291,2.0,11.0,40.22104377529999
17.48390931923019,5.0,6.0,39.16059893448557
23.61935714578862,5.0,12.0,57.62658032073338
24.072275763807777,5.0,15.0,65.52939901771909
27.519015361038086,5.0,18.0,70.54314405611804
19.681498236134377,5.0,9.0,52.86337674832006
30.98313572898403,4.0,14.0,126.07812184630154
21.717804853862283,2.0,9.0,36.75694690164501
30.270807278368057,4.0,12.0,58.34886360754354
25.954580429679325,4.0,7.0,51.59820376209572
30.76020163510327,4.0,5.0,43.75823720163515
21.07514280180949,3.0,5.0,39.08704117662481
22.427599009262856,1.0,11.0,40.38890672935856
15.621216440599486,2.0,18.0,50.08688671820863
20.807442902596815,5.0,9.0,46.15938503988651
31.334940159684464,5.0,20.0,77.95094320220218
15.297479824988088,2.0,5.0,24.870691600189836
24.638871589901285,1.0,7.0,40.36835680313565
17.554661034803686,1.0,17.0,43.43414358080142
21.367169345551336,3.0,11.0,46.91474619505444
23.788866558279796,4.0,7.0,47.122621792453714
13.30419989054687,2.0,6.0,27.969234291059838
22.87507985451702,1.0,5.0,33.372978460377375
18.605092867239776,2.0,,46.88932296288337
27.277874715076955,3.0,17.0,
11.84992781121554,3.0,17.0,47.38434743324793
21.78666077999146,2.0,11.0,39.31308491973256
29.020339135810495,3.0,18.0,66.65941865837308
25.87643269863818,3.0,9.0,45.56094947813995
15.792580246303398,5.0,15.0,57.01134111181301
21.239873896091606,3.0,17.0,61.44652035818313
26.479282348098383,5.0,15.0,68.77918934653397
22.485108129435577,5.0,8.0,47.28574136745402
24.945755857449736,2.0,5.0,36.075910299468376
22.616757275444236,1.0,17.0,48.59087243315429
15.81582653555908,,9.0,
21.591034480334084,3.0,10.0,44.18257678710356
17.54423974100903,4.0,,58.88502976880108
28.613864498672463,4.0,14.0,58.806592222852814
28.439380473324366,5.0,16.0,63.746547239080265
25.308299202808392,2.0,19.0,60.57462481115165
26.376495601140235,3.0,11.0,45.51521546753492
26.14646016855497,1.0,20.0,56.768573449668814
,1.0,8.0,28.70418611375691
24.864541342936217,2.0,5.0,34.75580046002474
25.042052175345383,1.0,11.0,41.82936493101944
16.924402264332773,2.0,5.0,27.161529903493417
31.71306077816374,3.0,19.0,
18.33626163285711,4.0,,50.54003303976354
28.133521440310588,4.0,19.0,
22.42690853259652,2.0,10.0,39.4785523486954
19.637356717041065,2.0,7.0,38.2304772361215
22.503207491809288,1.0,13.0,40.593438160329136
,1.0,10.0,45.29569883885947
25.69760117948025,5.0,20.0,73.97659536350409
20.541863547892117,1.0,18.0,
11.48461604227999,4.0,10.0,43.435923830696126
18.260034817924875,1.0,15.0,40.77205216791751
23.042693390027033,5.0,6.0,42.80305525132673
20.1313203802474,3.0,16.0,55.621468905098276
20.723067950822017,2.0,9.0,41.67240737767211
28.979195702480183,,8.0,43.96686051619715
16.713925333525477,3.0,20.0,55.24160291973596
26.898505792703666,5.0,6.0,49.326526497317275
19.7598376901522,1.0,11.0,41.16170718084029
21.22480055477476,4.0,12.0,57.97658794871976
25.748444944763673,5.0,18.0,70.42136512649435
20.03771873279156,2.0,10.0,47.658574860427876
30.06115692239024,3.0,17.0,67.59877427673848
17.244600011986353,4.0,14.0,52.308405546659465
20.797498931385146,1.0,10.0,42.686623183135836
19.48180136243751,4.0,10.0,50.42405847192064
25.309844811338987,2.0,6.0,38.83020424889491
27.063713866524395,1.0,14.0,51.73832773958241
,,7.0,31.73530222877365
30.830748514268645,4.0,12.0,58.26810050163983
28.16497453099279,,9.0,60.18450434781229
25.746940577974335,3.0,12.0,55.55308656511263
30.112754429454323,3.0,20.0,66.31588646089239
13.108982910684787,1.0,20.0,50.16295350324861
20.423768078667266,1.0,18.0,49.094470357175766
24.235698239854457,4.0,18.0,63.25081130113674
18.798134664735617,1.0,9.0,28.81811968213401
25.269192185984807,4.0,20.0,70.60923726682448
15.130193611308682,3.0,,
22.90778701074272,4.0,19.0,66.92406261548932
23.676198371511745,3.0,5.0,38.43083512990006
26.290279759614986,3.0,,46.45273897571995
29.191151953773478,2.0,17.0,59.904942755384035
20.105567570439096,1.0,15.0,45.511226452336054
24.272975006772846,1.0,17.0,54.411686784031694
25.954357634275173,2.0,5.0,40.47511171184973
14.841596944224195,5.0,15.0,56.65233338371971
26.5756181734115,1.0,10.0,43.07276164429497
23.393678058472712,2.0,13.0,50.713740618547966
19.909605630461073,3.0,19.0,59.23983497615602
17.186383507875366,3.0,15.0,52.430418529215515
18.530479585828836,5.0,10.0,44.72479378386147
18.944711285977004,1.0,6.0,29.451528541420014
25.288722737536567,1.0,18.0,55.71139566554541
26.773190207436937,3.0,8.0,46.24276674547615
23.508037492438593,2.0,11.0,43.31779986387488
26.248953246564458,,13.0,43.614818686547196
26.459629602890544,5.0,17.0,67.08902945148864
,1.0,5.0,25.142474599174843
16.21673874078387,4.0,12.0,46.17594413886223
23.114488549812922,2.0,6.0,36.48604836582228
13.819078739504404,4.0,11.0,
18.687551330962094,3.0,15.0,48.32154676908785
25.07491326941387,3.0,10.0,48.962367981346524
22.80443747388385,3.0,11.0,47.96098872149111
22.05429266004544,3.0,8.0,41.85937779528245
24.893121388236192,2.0,17.0,44.55774097108183
19.679170218201953,1.0,8.0,41.64228309365484
23.617175511131897,2.0,20.0,
26.38677545975323,1.0,19.0,55.259138487826945
20.626081828261885,1.0,9.0,29.93207659129859
21.084644625464357,4.0,19.0,65.00654941006266
16.168773543113154,1.0,19.0,
28.198236980047497,4.0,18.0,62.52906020510308
22.166581325454484,2.0,18.0,61.04026928423571
22.09146703646282,,,68.61966129052502
14.519192582606234,2.0,13.0,39.23166269641244
18.999223331553154,4.0,14.0,52.423495352685016
21.906039400959898,1.0,17.0,51.81790088427386
24.44256415186498,4.0,17.0,62.81021374726069
28.467111370314296,4.0,9.0,49.19487040521013
22.52287838353414,2.0,,59.62799711503421
21.60294531411475,,9.0,30.739988565970364
27.916496124582956,4.0,,60.82697624122536
25.829977495571647,5.0,9.0,
11.958200677588248,2.0,10.0,30.408216307179586
31.240927399570047,4.0,14.0,59.692205699122894
21.46451727241531,4.0,13.0,54.60181716014482
23.534252482542325,1.0,5.0,30.79224469102239
19.753253912875202,2.0,11.0,43.245837805180365
21.33136356476467,5.0,10.0,48.78218815423556
25.671946958895727,5.0,13.0,62.558775701488656
17.57419780514178,4.0,20.0,60.980866342799686
